,pfr_id,last_name,first_name,height,weight,dob,college,draft_year,draft_position,combine_forty,combine_bench_reps,combine_broad_jump,combine_shuttle,combine_cone,combine_vertical,gsis_id
8409,SzotDa20,Szott,Dave,76,289,1967-12-12,Penn St.,1990.0,180.0,,,,,,,00-0016002
8410,SzymMa00,Szymanski,Matt,73,196,1988-08-13,SMU,,,,,,,,,00-0029330
8411,Ta'aAl00,Ta'amu,Alameda,75,348,1990-08-23,Washington,2012.0,109.0,5.3,35.0,103.0,,,26.0,00-0029138
8412,TaboTe00,Tabor,Teez,72,191,1995-12-31,Florida,2017.0,53.0,4.62,9.0,120.0,,,31.0,00-0033545
8413,TafoJo20,Tafoya,Joe,76,265,1978-09-06,Arizona,2001.0,234.0,4.91,28.0,111.0,4.4,7.65,33.0,00-0020402
8414,TahiNa00,Tahi,Naufahu,72,254,1981-10-30,BYU,,,4.85,35.0,101.0,4.7,7.72,29.0,00-0023774
8415,TaitJo20,Tait,John,78,312,1975-01-26,BYU,1999.0,14.0,,,,,,,00-0016021
8416,TakiSi00,Takitaki,Sione,73,238,1995-06-08,BYU,2019.0,80.0,4.63,24.0,125.0,4.28,7.21,37.0,00-0035646
8417,TalaKe00,Talavou,Kelly,74,334,1984-10-04,Utah,,,,,,,,,00-0024530
8418,TaliLo00,Taliaferro,Lorenzo,72,229,1991-12-23,Coastal Carolina,2014.0,138.0,4.58,18.0,118.0,4.22,6.88,33.0,00-0031066
8419,TaliAq99,Talib,Aqib,73,209,1986-02-13,Kansas,2008.0,20.0,4.44,10.0,131.0,4.22,6.82,38.0,00-0026160
8420,TallJu00,Talley,Julian,73,192,1989-06-09,Massachusetts,,,,,,,,,00-0029367
8421,TallRo00,Talley,Ronald,75,282,1986-02-21,Notre Dame,,,,,,,,,00-0026791
8422,TaltTy20,Talton,Tyree,71,201,1976-05-10,Northern Iowa,1999.0,137.0,,,,,,,00-0016036
8423,TammRa20,Tamm,Ralph,76,280,1966-03-11,West Chester,1988.0,230.0,,,,,,,00-0016038
8424,TammJa00,Tamme,Jacob,76,234,1985-03-15,Kentucky,2008.0,127.0,4.58,18.0,109.0,4.27,6.99,30.0,00-0026267
8425,TandKe00,Tandy,Keith,70,205,1989-02-12,West Virginia,2012.0,174.0,,,,,,,00-0029422
8426,TankCo00,Tankersley,Cordrea,73,200,1993-11-19,Clemson,2017.0,97.0,4.4,13.0,121.0,4.32,7.0,29.5,00-0033462
8427,TannRy00,Tannehill,Ryan,76,207,1988-07-27,Texas A&M,2012.0,8.0,4.65,,,,,,00-0029701
8428,TannAn00,Tanner,Andy,72,183,1988-05-16,,,,,,,,,,00-0027616
8429,TannBa20,Tanner,Barron,75,360,1973-09-14,Oklahoma,1997.0,149.0,,,,,,,00-0016041
8430,TannPh00,Tanner,Phillip,72,213,1988-08-08,Middle Tenn. St.,,,,,,,,,00-0028613
8431,TannAl00,Tanney,Alex,76,220,1987-11-11,Monmouth (IL),,,,,,,,,00-0029623
8432,TantJa00,Tant,Jay,75,254,1977-12-04,Northwestern,2000.0,164.0,4.75,31.0,,,,,00-0019486
8433,TanuMa20,Tanuvasa,Maa,74,270,1970-11-06,Hawaii,1993.0,209.0,,,,,,,00-0016044
8434,TapeTh00,Tapeh,Thomas,73,243,1980-03-28,Minnesota,2004.0,162.0,4.8,23.0,114.0,4.52,7.65,32.5,00-0022797
8435,TappDa20,Tapp,Darryl,73,270,1984-09-13,Virginia Tech,2006.0,63.0,4.83,27.0,109.0,4.48,7.31,33.0,00-0024278
8436,TappCh00,Tapper,Charles,75,270,1993-05-07,Oklahoma,2016.0,101.0,4.59,23.0,119.0,,,34.0,00-0033075
8437,TarlJi20,Tarle,Jim,72,221,1972-12-27,South Carolina,,,,,,,,,00-0016051
8438,TarpJe00,Tarpinian,Jeff,75,238,1987-10-16,Iowa,,,,,,,,,00-0028251
8439,TarpA.00,Tarpley,A.J.,74,242,1992-04-30,Stanford,,,,,,,,,00-0031642
8440,TartJa00,Tartt,Jaquiski,73,215,1992-02-12,Samford,2015.0,46.0,4.53,,124.0,,,,00-0032057
8441,TasiPa00,Tasini,Pasoni,75,307,1993-05-31,Snow College (UT),,,,,,,,,00-0033614
8442,TateAu00,Tate,Auden,77,228,1997-02-03,Florida St.,2018.0,253.0,4.68,,112.0,,,31.0,00-0034686
8443,TateBe00,Tate,Ben,71,214,1988-08-21,Auburn,2010.0,58.0,4.34,26.0,124.0,4.12,6.91,40.5,00-0027890
8444,TateBr00,Tate,Brandon,73,195,1987-10-05,North Carolina,2009.0,83.0,4.52,,,,,,00-0027057
8445,TateGo00,Tate,Golden,70,197,1988-08-02,Notre Dame,2010.0,60.0,4.42,17.0,120.0,4.34,7.12,35.0,00-0027891
8446,TateRo00,Tate,Robert,70,193,1973-10-19,Cincinnati,1997.0,183.0,,,,,,,00-0016061
8447,TatuLo99,Tatupu,Lofa,72,250,1982-11-15,USC,2005.0,45.0,4.83,23.0,113.0,4.16,7.31,35.0,00-0023480
8448,TauaJo00,Tauaefa,Josiah,73,232,1997-05-05,Texas-San Antonio,,,,,,,,,00-0035016
8449,TaumPi00,Taumoepenu,Pita,73,245,1994-03-09,Utah,2017.0,202.0,4.67,24.0,112.0,4.33,6.91,28.5,00-0033298
8450,TausMa20,Tauscher,Mark,75,320,1977-06-17,Wisconsin,2000.0,224.0,5.37,22.0,90.0,4.84,7.91,27.0,00-0019502
8451,TavaJ.00,Tavai,J.R.,73,248,1993-09-23,USC,,,4.91,20.0,112.0,,,30.5,00-0032044
8452,TavaJa00,Tavai,Jahlani,74,250,1996-09-28,Hawaii,2019.0,43.0,,,,,,,00-0035240
8453,TaveGi00,Tavecchio,Giorgio,70,180,1990-07-16,California,,,,,,,,,00-0028907
8454,TaveJo21,Taves,Josh,79,280,1972-05-13,Northeastern,,,,,,,,,00-0016076
8455,TaylAa20,Taylor,Aaron,76,305,1972-11-14,Notre Dame,1994.0,16.0,,,,,,,00-0016077
8456,TaylBe20,Taylor,Ben,74,238,1978-08-31,Virginia Tech,2002.0,111.0,4.83,19.0,120.0,4.09,6.56,35.5,00-0021234
8457,TaylBo00,Taylor,Bobby,75,216,1973-12-28,Notre Dame,1995.0,50.0,,,,,,,00-0016082
8458,TaylBr02,Taylor,Brandon,71,209,1990-01-29,LSU,2012.0,73.0,4.52,,118.0,4.37,7.32,33.5,00-0029525
8459,TaylCh01,Taylor,Chester,71,208,1979-09-22,Toledo,2002.0,207.0,4.58,22.0,114.0,,,33.0,00-0021314
8460,TaylCh02,Taylor,Chris,70,183,1979-04-25,Indiana,,,,,,,,,
8461,TaylCo01,Taylor,Cooper,76,229,1990-04-04,Richmond,2013.0,152.0,,,,,,,00-0030087
8462,TaylCo20,Taylor,Cordell,71,190,1973-12-22,Hampton,1998.0,57.0,,,,,,,00-0016085
8463,TaylCo00,Taylor,Courtney,75,204,1984-04-07,Auburn,2007.0,197.0,4.5,,122.0,4.28,7.22,36.0,00-0025584
8464,TaylCu99,Taylor,Curtis,74,208,1985-07-13,LSU,2009.0,219.0,4.49,13.0,129.0,4.23,7.25,37.5,00-0026501
8465,TaylDe00,Taylor,Devin,79,266,1989-11-15,South Carolina,2013.0,132.0,4.72,14.0,128.0,4.3,6.89,35.0,00-0030079
8466,TaylEr20,Taylor,Eric,74,309,1981-12-14,Memphis,2004.0,212.0,,,,,,,00-0022668
8467,TaylFr00,Taylor,Fred,73,228,1976-01-27,Florida,1998.0,9.0,,,,,,,00-0016098
8468,TaylHe20,Taylor,Henry,74,295,1975-11-29,South Carolina,,,,,,,,,00-0016106
8469,TaylHe21,Taylor,Herbert,76,282,1984-09-22,TCU,2007.0,196.0,,,,,,,00-0025583
8470,TaylHi99,Taylor,Hilee,75,242,1986-07-18,North Carolina,2008.0,221.0,,,,,,,00-0026361
8471,TaylIk20,Taylor,Ike,74,195,1980-05-05,Louisiana,2003.0,125.0,,,,,,,00-0021891
8472,TaylJa00,Taylor,Jamaar,72,197,1981-02-25,Notre Dame,2004.0,168.0,4.46,,,,,,00-0022679
8473,TaylJa01,Taylor,Jamar,71,192,1990-09-29,Boise St.,2013.0,54.0,4.39,22.0,127.0,4.06,6.82,35.0,00-0030484
8474,TaylJa03,Taylor,Jason,78,244,1974-09-01,Akron,1997.0,73.0,,,,,,,00-0016112
8475,TaylJa02,Taylor,Jawaan,77,312,1997-11-25,Florida,2019.0,35.0,,24.0,,,,,00-0035237
8476,TaylJo01,Taylor,Jordan,77,195,1992-02-18,Rice,,,,,,,,,00-0031697
8477,TaylJu00,Taylor,Jullian,77,280,1995-01-30,Temple,2018.0,223.0,,,,,,,00-0034283
8478,TaylKe00,Taylor,Kerry,72,197,1989-02-20,Arizona St.,,,,,,,,,00-0028606
8479,TaylLa01,Taylor,Lane,75,324,1989-11-22,Oklahoma St.,,,,,,,,,00-0030273
8480,TaylMi00,Taylor,Mike,73,234,1988-08-26,Wisconsin,,,4.75,,,,,,00-0028549
8481,TaylMo00,Taylor,Monte,76,265,1988-12-10,Cincinnati,,,,,,,,,00-0029392
8482,TaylNi00,Taylor,Nicholas,69,165,1988-03-27,Florida International,,,,,,,,,00-0028840
8483,TaylPh00,Taylor,Phil,75,320,1988-04-07,Baylor,2011.0,21.0,5.09,31.0,100.0,4.77,7.75,29.5,00-0027959
8484,TaylRy20,Taylor,Ryan,74,230,1976-12-11,Auburn,,,,,,,,,00-0016143
8485,TaylRy00,Taylor,Ryan,75,250,1987-11-16,North Carolina,2011.0,218.0,,,,,,,00-0028156
8486,TaylSe20,Taylor,Sean,74,231,1983-04-01,Miami (FL),2004.0,5.0,4.51,,,,,,00-0022777
8487,TaylSh00,Taylor,Shakial,71,175,1996-12-27,,,,,,,,,,00-0035172
8488,TaylSh20,Taylor,Shannon,75,247,1975-02-16,Virginia,2000.0,184.0,4.65,,115.0,,,34.5,00-0019494
8489,TaylSt00,Taylor,Stepfan,69,214,1991-06-09,Stanford,2013.0,140.0,4.76,17.0,110.0,4.5,7.13,30.0,00-0030282
8490,TaylTa00,Taylor,Taywan,71,203,1995-03-02,Western Kentucky,2017.0,72.0,4.5,13.0,132.0,4.21,6.57,33.5,00-0033911
8491,TaylTo00,Taylor,Tony,69,191,1978-03-09,NW State (LA),,,,,,,,,00-0020112
8492,TaylTo99,Taylor,Tony,72,237,1984-07-21,Georgia,,,4.92,26.0,108.0,4.36,7.17,32.0,00-0024541
8493,TaylTr01,Taylor,Travis,73,200,1978-03-30,Florida,2000.0,10.0,4.43,,118.0,,7.15,37.0,00-0019721
8494,TaylTr02,Taylor,Trent,68,180,1994-04-30,Louisiana Tech,2017.0,177.0,4.63,13.0,117.0,4.01,6.74,33.0,00-0033292
8495,TaylTy00,Taylor,Tyrod,73,217,1989-08-03,Virginia Tech,2011.0,180.0,4.47,,126.0,4.09,6.78,37.5,00-0028118
8496,TaylVi00,Taylor,Vincent,75,311,1994-01-05,Oklahoma St.,2017.0,194.0,5.07,26.0,108.0,4.72,7.58,28.5,00-0033469
8497,TeagGe20,Teague,George,73,198,1971-02-18,Alabama,1993.0,29.0,,,,,,,00-0016157
8498,TeagTr20,Teague,Trey,77,300,1974-12-27,Tennessee,1998.0,200.0,,,,,,,00-0016160
8499,TealQu99,Teal,Quinton,73,198,1984-03-08,Coastal Carolina,,,,,,,,,00-0024663
8500,TeamRo00,Teamer,Roderic,72,205,1997-05-12,Tulane,,,,,,,,,00-0035437
8501,TeboTi00,Tebow,Tim,74,236,1987-08-14,Florida,2010.0,25.0,4.71,,115.0,4.17,6.66,38.5,00-0027876
8502,TelfRa00,Telfer,Randall,76,250,1992-05-16,USC,2015.0,198.0,4.83,20.0,,,,,00-0031533
8503,TellMa00,Tell,Marvell,74,198,1996-08-02,USC,2019.0,144.0,,,136.0,4.01,6.63,42.0,00-0035534
8504,TellWy00,Teller,Wyatt,76,314,1994-11-21,Virginia Tech,2018.0,166.0,5.24,30.0,114.0,4.84,7.45,29.0,00-0034399
8505,TennMa20,Tennant,Matt,76,274,1987-03-19,Boston Col.,2010.0,158.0,5.15,27.0,98.0,4.62,7.6,25.0,00-0027757
8506,TeppMi00,Tepper,Mike,77,320,1985-12-11,California,,,5.31,28.0,94.0,5.25,7.95,26.5,00-0027427
8507,TercSc20,Tercero,Scott,76,303,1981-10-28,California,2003.0,184.0,5.23,25.0,103.0,4.51,7.81,28.5,00-0021966
8508,TerrCl20,Terrell,Claude,75,338,1982-04-20,New Mexico,2005.0,134.0,5.42,27.0,89.0,4.75,8.17,24.5,00-0023568
8509,TerrDa20,Terrell,Daryl,76,317,1975-01-25,Southern Miss,,,,,,,,,00-0016178
8510,TerrDa21,Terrell,David,72,190,1975-07-08,Texas-El Paso,1998.0,191.0,,,,,,,00-0016179
8511,TerrDa00,Terrell,David,75,212,1979-03-13,Michigan,2001.0,8.0,4.43,,,,,,00-0020513
8512,TerrSt00,Terrell,Steven,70,197,1990-09-21,Texas A&M,,,,,,,,,00-0029958
8513,TerrCr20,Terrill,Craig,74,295,1980-06-27,Purdue,2004.0,189.0,5.21,28.0,100.0,4.1,7.39,26.5,00-0022692
8514,TerrAd20,Terry,Adam,80,335,1982-09-01,Syracuse,2005.0,64.0,5.4,,96.0,4.78,7.89,28.0,00-0023499
8515,TerrCh20,Terry,Chris,77,295,1975-08-08,Georgia,1999.0,34.0,,,,,,,00-0016183
8516,TerrCo20,Terry,Corey,75,246,1976-03-06,Tennessee,1999.0,250.0,,,,,,,00-0016184
8517,TerrJe20,Terry,Jeb,77,311,1981-04-10,North Carolina,2004.0,146.0,5.2,27.0,105.0,4.98,8.03,29.0,00-0022902
8518,TerrRi20,Terry,Rick,76,302,1974-04-05,North Carolina,1997.0,31.0,,,,,,,00-0016189
8519,TerrTi20,Terry,Tim,75,235,1974-07-26,Temple,,,,,,,,,00-0016192
8520,TestVi00,Testaverde,Vinny,77,235,1963-11-13,Miami (FL),1987.0,1.0,,,,,,,00-0016193
8521,TevaMa00,Tevaseu,Martin,73,310,1987-10-07,UNLV,,,,,,,,,00-0027624
8522,TeviSa00,Tevi,Sam,77,315,1994-11-15,Utah,2017.0,190.0,5.27,15.0,107.0,4.6,7.84,26.0,00-0033578
8523,TharLa20,Tharpe,Larry,76,300,1970-11-19,Tennessee St.,1992.0,145.0,,,,,,,00-0016198
8524,TherRo00,Therezie,Robenson,69,208,1991-08-05,Auburn,,,,,,,,,00-0031680
8525,TheuJo00,Theus,John,78,303,1994-01-19,Georgia,2016.0,145.0,5.22,,103.0,4.78,7.9,28.0,00-0032414
8526,ThibKe20,Thibodeaux,Keith,71,189,1974-05-16,NW State (LA),1997.0,140.0,,,,,,,00-0016207
8527,ThieAd00,Thielen,Adam,74,200,1990-08-22,Minnesota St.,,,,,,,,,00-0030035
8528,ThieJo20,Thierry,John,76,265,1971-09-04,Alcorn St.,1994.0,11.0,,,,,,,00-0016210
8529,ThigMa00,Thigpen,Marcus,69,193,1986-05-15,Indiana,,,,,,,,,00-0026577
8530,ThigTy00,Thigpen,Tyler,75,235,1984-04-14,Coastal Carolina,2007.0,217.0,,,,,,,00-0025604
8531,ThigYa00,Thigpen,Yancey,73,208,1969-08-15,Winston-Salem St.,1991.0,90.0,,,,,,,00-0016214
8532,ThomAd00,Thomas,Adalius,74,270,1977-08-18,Southern Miss,2000.0,186.0,4.56,,120.0,4.42,,38.5,00-0019593
8533,ThomAh00,Thomas,Ahmad,72,227,1994-12-15,Oklahoma,,,,,,,,,00-0033447
8534,ThomAn01,Thomas,Anthony,74,225,1977-11-07,Michigan,2001.0,38.0,4.58,20.0,115.0,4.44,7.48,32.5,00-0020403
8535,ThomBr02,Thomas,Brandon,75,317,1991-02-08,Clemson,2014.0,100.0,5.09,35.0,98.0,4.83,8.13,29.0,
8536,ThomBr21,Thomas,Bryan,76,265,1979-06-07,Ala-Birmingham,2002.0,22.0,4.47,33.0,,,,34.5,00-0021081
8537,ThomCa99,Thomas,Cam,75,330,1986-12-12,North Carolina,2010.0,146.0,5.16,31.0,102.0,4.78,7.68,29.0,00-0027745
8538,ThomCh06,Thomas,Chad,77,278,1995-10-12,Miami (FL),2018.0,67.0,4.92,,116.0,,,29.0,00-0034770
8539,ThomCh04,Thomas,Chase,75,241,1989-06-10,Stanford,,,,,,,,,00-0030225
8540,ThomCh00,Thomas,Chris,72,185,1971-07-16,Cal Poly-San Luis Obispo,,,,,,,,,00-0016232
8541,ThomDa04,Thomas,Dallas,77,306,1989-10-30,Tennessee,2013.0,77.0,5.08,,,,,,00-0030531
8542,ThomDa03,Thomas,Daniel,72,225,1987-10-29,Kansas St.,2011.0,62.0,4.62,21.0,,,,,00-0028000
8543,ThomDa21,Thomas,Dave,75,213,1968-08-25,Tennessee,1993.0,203.0,,,,,,,00-0016242
8544,ThomDa02,Thomas,David,75,248,1983-07-05,Texas,2006.0,86.0,4.67,19.0,113.0,4.34,7.05,37.5,00-0024301
8545,ThomDe05,Thomas,De'Anthony,68,176,1993-01-05,Oregon,2014.0,124.0,4.39,8.0,124.0,,,32.0,00-0031060
8546,ThomDe03,Thomas,Demaryius,75,225,1987-12-25,Georgia Tech,2010.0,22.0,4.52,,,,,,00-0027874
8547,ThomDe01,Thomas,Derrick,75,243,1967-01-01,Alabama,1989.0,4.0,,,,,,,00-0016248
8548,ThomDe02,Thomas,Devin,74,215,1986-11-15,Michigan St.,2008.0,34.0,4.41,,126.0,4.26,7.15,28.0,00-0026174
8549,ThomDo26,Thomas,Donald,75,295,1985-09-25,Connecticut,2008.0,195.0,5.0,28.0,100.0,4.78,7.45,24.5,00-0026335
8550,ThomDo21,Thomas,Dontarrious,74,241,1980-09-02,Auburn,2004.0,48.0,4.57,26.0,129.0,4.0,,38.5,00-0022917
8551,ThomDy01,Thomas,Dymonte,74,199,1993-11-30,Michigan,,,,,,,,,00-0033675
8552,ThomEa99,Thomas,Earl,70,202,1989-05-07,Texas,2010.0,14.0,4.43,21.0,113.0,,,,00-0027866
8553,ThomEd21,Thomas,Edward,73,230,1975-09-27,Georgia Southern,,,,,,,,,00-0019522
8554,ThomEr02,Thomas,Eric,73,225,1991-11-11,Troy,,,,,,,,,00-0030651
8555,ThomFr20,Thomas,Fred,69,185,1973-09-11,Miss. Valley St.,1996.0,47.0,,,,,,,00-0016263
8556,ThomHe00,Thomas,Henry,74,277,1965-01-12,LSU,1987.0,72.0,,,,,,,00-0016269
8557,ThomHo20,Thomas,Hollis,72,306,1974-01-10,Northern Illinois,,,,,,,,,00-0016271
8558,ThomIa00,Thomas,Ian,75,260,1996-06-06,Indiana,2018.0,101.0,4.74,,123.0,4.2,7.15,36.0,00-0034365
8559,ThomJ.02,Thomas,J.T.,73,241,1988-08-15,West Virginia,2011.0,195.0,4.65,23.0,114.0,4.28,7.23,30.5,00-0028133
8560,ThomJa22,Thomas,Jaimie,76,330,1986-08-24,Maryland,2009.0,236.0,5.29,20.0,,,,,00-0027153
8561,ThomJa20,Thomas,Jason,76,325,1977-07-10,South Carolina,2000.0,222.0,5.22,23.0,100.0,,7.99,29.5,00-0019684
8562,ThomJe03,Thomas,Jemea,69,192,1990-04-07,Georgia Tech,2014.0,206.0,4.52,19.0,125.0,,,37.0,00-0031192
8563,ThomJo28,Thomas,Joe,78,312,1984-12-04,Wisconsin,2007.0,3.0,4.92,28.0,110.0,4.88,7.95,33.0,00-0025390
8564,ThomJo04,Thomas,Joe,73,232,1991-05-06,South Carolina St.,,,,,,,,,00-0030761
8565,ThomJo21,Thomas,Joey,73,190,1980-08-29,Washington,2004.0,70.0,4.44,17.0,122.0,3.88,6.82,38.5,00-0022849
8566,ThomJo05,Thomas,Jordan,77,277,1996-08-02,Mississippi St.,2018.0,211.0,4.74,16.0,111.0,4.75,7.5,27.0,00-0034420
8567,ThomJo25,Thomas,Josh,77,271,1981-06-26,Syracuse,,,,,,,,,00-0022554
8568,ThomJo01,Thomas,Josh,70,196,1989-05-03,Buffalo,2011.0,143.0,4.46,13.0,126.0,4.15,6.99,38.5,00-0028081
8569,ThomJu00,Thomas,Julius,77,256,1988-06-27,Portland St.,2011.0,129.0,4.64,16.0,111.0,4.31,6.96,35.5,00-0028067
8570,ThomKe22,Thomas,Kevin,72,182,1978-07-28,UNLV,2002.0,176.0,4.64,10.0,122.0,,,35.0,00-0021289
8571,ThomKe99,Thomas,Kevin,72,192,1986-09-20,USC,2010.0,94.0,4.41,19.0,126.0,4.18,6.82,34.5,00-0027895
8572,ThomKi20,Thomas,Kiwaukee,71,192,1977-06-19,Georgia Southern,2000.0,159.0,,,,,,,00-0019485
8573,ThomLa02,Thomas,Lamaar,72,185,1990-04-23,New Mexico,,,,,,,,,00-0029856
8574,ThomLa04,Thomas,Lawrence,75,286,1993-04-16,Michigan St.,,,4.98,,113.0,,,35.0,00-0032740
8575,ThomLo00,Thomas,Logan,78,250,1991-07-01,Virginia Tech,2014.0,120.0,4.61,,118.0,4.18,7.05,35.5,00-0031260
8576,ThomMa99,Thomas,Marcus,75,314,1985-09-23,Florida,2007.0,121.0,5.23,27.0,,,,,00-0025508
8577,ThomMa01,Thomas,Marcus,74,215,1984-05-28,Texas-El Paso,2008.0,166.0,4.59,21.0,116.0,,,30.0,00-0026306
8578,ThomMa20,Thomas,Mark,77,272,1969-05-06,North Carolina St.,1992.0,89.0,,,,,,,00-0016295
8579,ThomMa21,Thomas,Mark,76,252,1976-04-26,North Carolina St.,,,,,,,,,00-0016296
8580,ThomMa00,Thomas,Matthew,75,232,1995-07-21,Florida St.,,,4.58,,131.0,4.28,6.85,41.5,00-0034341
8581,ThomMi02,Thomas,Michael,71,195,1990-03-17,Stanford,,,,,,,,,00-0028908
8582,ThomMi05,Thomas,Michael,75,212,1993-03-03,Ohio St.,2016.0,47.0,4.57,18.0,126.0,4.13,6.8,35.0,00-0032765
8583,ThomMi01,Thomas,Mike,68,187,1987-06-04,Arizona,2009.0,107.0,4.3,,126.0,4.28,6.65,40.5,00-0027076
8584,ThomMi04,Thomas,Mike,73,189,1994-08-16,Southern Miss,2016.0,206.0,,,,,,,00-0033114
8585,ThomOr20,Thomas,Orlando,73,222,1972-10-21,Louisiana,1995.0,42.0,,,,,,,00-0016307
8586,ThomPa20,Thomas,Pat,74,230,1983-01-26,North Carolina St.,2005.0,194.0,,,,,,,00-0023631
8587,ThomPh00,Thomas,Phillip,73,208,1989-03-01,Fresno St.,2013.0,119.0,4.65,14.0,122.0,,,35.0,00-0030423
8588,ThomPi00,Thomas,Pierre,71,210,1984-12-18,Illinois,,,,,,,,,00-0024813
8589,ThomRa21,Thomas,Randy,77,306,1976-01-19,Mississippi St.,1999.0,57.0,,,,,,,00-0016310
8590,ThomRa22,Thomas,Ratcliff,72,240,1974-01-02,Maryland,,,,,,,,,00-0016311
8591,ThomRo02,Thomas,Robert,73,270,1974-12-01,Henderson St.,,,,,,,,,00-0016316
8592,ThomRo20,Thomas,Robert,73,229,1980-07-17,UCLA,2002.0,31.0,4.51,21.0,116.0,4.1,7.21,34.0,00-0021162
8593,ThomRo04,Thomas,Robert,73,316,1991-02-18,Arkansas,,,5.26,32.0,,,,,00-0031006
8594,ThomRo05,Thomas,Roc,70,198,1995-09-02,Jacksonville St.,,,,,,,,,00-0034221
8595,ThomRo00,Thomas,Rodney,70,210,1973-03-30,Texas A&M,1995.0,89.0,,,,,,,00-0016321
8596,ThomSa99,Thomas,Santonio,76,305,1981-07-02,Miami (FL),,,,,,,,,00-0023351
8597,ThomSh00,Thomas,Shamarko,69,205,1991-02-23,Syracuse,2013.0,111.0,4.42,28.0,133.0,4.26,,40.5,00-0030412
8598,ThomSi00,Thomas,Simeon,75,197,1993-09-22,Louisiana,2018.0,188.0,,,,,,,00-0034276
8599,ThomSl00,Thomas,Sloan,74,200,1981-12-22,Texas,2004.0,211.0,4.5,,,,,,00-0022686
8600,ThomSo00,Thomas,Solomon,74,280,1995-08-26,Stanford,2017.0,3.0,4.69,30.0,126.0,4.28,6.95,35.0,00-0033870
8601,ThomTa01,Thomas,Tavierre,70,205,1996-03-11,Ferris St.,,,,,,,,,00-0034488
8602,ThomTe99,Thomas,Terrell,73,197,1985-01-08,USC,2008.0,63.0,4.45,14.0,123.0,,7.18,30.5,00-0026203
8603,ThomTh00,Thomas,Thurman,70,200,1966-05-16,Oklahoma St.,1988.0,40.0,,,,,,,00-0016331
8604,ThomTr00,Thomas,Tra,79,349,1974-11-20,Florida St.,1998.0,11.0,,,,,,,00-0016334
8605,ThomTr20,Thomas,Tre,74,216,1975-09-12,Texas,,,,,,,,,
8606,ThomWi00,Thomas,William,74,223,1968-08-13,Texas A&M,1991.0,104.0,,,,,,,00-0016340
8607,ThomZa01,Thomas,Zach,71,228,1973-09-01,Texas Tech,1996.0,154.0,,,,,,,00-0016344
8608,ThomJe00,Thomason,Jeff,77,255,1969-12-30,Oregon,,,,,,,,,00-0016347
8609,ThomKe02,Thompkins,Kenbrell,72,196,1988-07-29,Cincinnati,,,4.54,8.0,121.0,4.21,6.88,33.5,00-0030000
8610,ThomBe00,Thompson,Bennie,72,210,1963-02-10,Grambling St.,,,,,,,,,00-0016355
8611,ThomBr01,Thompson,Brandon,74,314,1989-10-19,Clemson,2012.0,93.0,5.2,35.0,100.0,4.71,7.97,31.0,00-0029684
8612,ThomBr00,Thompson,Brandyn,69,189,1989-10-30,Boise St.,2011.0,213.0,4.5,13.0,114.0,4.12,6.66,33.5,00-0028151
8613,ThomCa02,Thompson,Carlos,77,250,1992-02-16,Mississippi,,,,,,,,,00-0031929
8614,ThomCh23,Thompson,Chaun,74,250,1980-05-22,West Texas A&M,2003.0,52.0,4.58,29.0,123.0,4.22,7.01,35.5,00-0022166
8615,ThomCh24,Thompson,Chris,72,199,1982-05-19,Nicholls St.,2004.0,150.0,4.5,12.0,117.0,4.14,7.09,35.0,00-0022877
8616,ThomCh03,Thompson,Chris,68,195,1990-10-20,Florida St.,2013.0,154.0,4.42,21.0,,,,,00-0030404
8617,ThomCh05,Thompson,Chris,72,175,1994-05-09,Florida,,,,,,,,,00-0033855
8618,ThomCh01,Thompson,Christian,72,213,1990-06-14,South Carolina St.,2012.0,130.0,4.42,18.0,122.0,4.13,7.33,31.5,00-0029282
8619,ThomCo02,Thompson,Corey,73,222,1993-12-23,LSU,,,,,,,,,00-0034539
8620,ThomDa05,Thompson,Darian,74,211,1993-09-22,Boise St.,2016.0,71.0,4.69,12.0,118.0,4.33,7.26,32.5,00-0033083
8621,ThomDa06,Thompson,Darwin,68,200,1996-05-05,Utah St.,2019.0,214.0,,,,,,,
8622,ThomDe06,Thompson,Deionte,73,195,1997-02-11,Alabama,2019.0,139.0,,,,,,,00-0035532
8623,ThomDe04,Thompson,Deonte,72,204,1989-02-14,Florida,,,,,,,,,00-0029388
8624,ThomDe00,Thompson,Derrius,74,220,1977-07-05,Baylor,,,,,,,,,00-0016373
8625,ThomDo01,Thompson,Dominique,72,205,1982-12-28,William & Mary,,,,,,,,,00-0023039
8626,ThomDo24,Thompson,Donnel,72,234,1978-02-17,Wisconsin,,,,,,,,,00-0019139
8627,ThomEv00,Thompson,Everrette,78,272,1989-12-18,Washington,,,,,,,,,00-0029712
8628,ThomJa04,Thompson,Jalen,71,190,1998-07-18,Washington St.,2019.0,1.0,,,,,,,00-0035705
8629,ThomJa21,Thompson,Jamie,72,192,1983-05-25,Oklahoma St.,,,,,,,,,00-0024130
8630,ThomJe99,Thompson,Jeremy,76,262,1985-10-09,Wake Forest,2008.0,102.0,4.75,25.0,117.0,4.23,6.97,32.0,00-0026242
8631,ThomJo03,Thompson,Jordan,76,248,1989-07-12,Ohio,,,,,,,,,00-0030647
8632,ThomJu01,Thompson,Juwan,74,210,1992-05-13,Duke,,,,,,,,,00-0030705
8633,ThomKe00,Thompson,Kevin,77,236,1977-07-27,Penn St.,,,,,,,,,00-0019278
